tag_name,name,author_login,created_at,body,url,assets_url,upload_url,html_url,id,author_id,author_node_id,author_avatar_url,author_gravatar_id,author_url,author_html_url,author_followers_url,author_following_url,author_gists_url,author_starred_url,author_subscriptions_url,author_organizations_url,author_repos_url,author_events_url,author_received_events_url,author_type,author_site_admin,node_id,target_commitish,draft,prerelease,published_at,tarball_url,zipball_url,assets
v2016-05-23,May 27 release,elviram,2016-05-27T21:07:10Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3324412,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3324412/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3324412/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-05-23,3324412,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTMzMjQ0MTI=,master,FALSE,FALSE,2016-05-27T21:09:01Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-05-23,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-05-23,NA
v2016-05-06,May 6 release,elviram,2016-05-06T23:16:18Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3176266,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3176266/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3176266/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-05-06,3176266,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTMxNzYyNjY=,master,FALSE,FALSE,2016-05-06T23:17:50Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-05-06,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-05-06,NA
v2016-04-08,April 8 release,elviram,2016-04-08T18:25:58Z,Weekly release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3009105,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3009105/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3009105/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-04-08,3009105,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTMwMDkxMDU=,master,FALSE,FALSE,2016-04-13T09:13:50Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-04-08,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-04-08,NA
v2016-04-01,April 1st release,elviram,2016-04-01T21:05:26Z,Weekly release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2937011,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2937011/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2937011/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-04-01,2937011,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTI5MzcwMTE=,master,FALSE,FALSE,2016-04-01T21:07:25Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-04-01,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-04-01,NA
v2016-03-25,March 25 release,elviram,2016-03-25T20:16:21Z,Weekly release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2890491,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2890491/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2890491/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-03-25,2890491,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTI4OTA0OTE=,master,FALSE,FALSE,2016-03-25T20:18:24Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-03-25,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-03-25,NA
v2016-03-18,March 18 release,elviram,2016-03-18T21:20:20Z,Weekly release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2844365,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2844365/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2844365/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-03-18,2844365,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTI4NDQzNjU=,master,FALSE,FALSE,2016-03-18T21:28:36Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-03-18,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-03-18,NA
v2016-03-11,March 11 release,elviram,2016-03-11T21:47:19Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2796416,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2796416/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/2796416/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-03-11,2796416,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTI3OTY0MTY=,master,FALSE,FALSE,2016-03-11T21:50:57Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-03-11,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-03-11,NA
v2022-02-21,DO's February 2020 release,lschriml,2022-02-21T23:06:02Z,"This release includes 10,924 disease terms, an increase of 23 disease and 69 definitions; additional ICD-O xrefs for leukemias, revised classifications of cranial nerve neoplasms, diabetes, anemia and [glutathione synthetase deficiency; addition of > 350 symptom axioms.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/60087300,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/60087300/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/60087300/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2022-02-21,60087300,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4DlNwE,main,FALSE,FALSE,2022-02-21T23:11:24Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2022-02-21,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2022-02-21,NA
v2022-01-31,DO's January 2022 release,lschriml,2022-01-31T20:55:57Z,"DO's January 2022 release. This release includes 10,902 disease terms with 77% (8,419 defined). We have added over 300 ICDO xrefs, new has_symptom axioms, revised sexual dysfunction and amblyopia terms and added lymphatic system diseases.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/58375210,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/58375210/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/58375210/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2022-01-31,58375210,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4Derwq,main,FALSE,FALSE,2022-01-31T21:02:09Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2022-01-31,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2022-01-31,NA
v2021-12-15,DO's December 2021 Release,lschriml,2021-12-15T21:03:44Z,DO's December 2021 release: includes the addition of has_symptom subClassOf axioms and term definitions.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/55402655,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/55402655/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/55402655/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2021-12-15,55402655,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4DTWCf,main,FALSE,FALSE,2021-12-15T21:08:40Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2021-12-15,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2021-12-15,NA
v2022-06-02,DO's May release,lschriml,2022-06-02T19:47:20Z,"DO's May release was delayed a couple of days, as we were curating updates to some classifications. This release contains 11,003 DOIDs disease terms. New definitions, xrefs, uberon import terms, symptom axioms and terms were added, including: leukemia molecular subtypes & their ICDO codes; ectodermal dysplasia, immune deficiency, blastic plasmacytoid dendridic cell neoplasm, Marsili syndrome, Teebi hypertelorism syndrome terms. The Opitz GBBB syndrome and intellectual disability classifications were revised.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/68484253,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/68484253/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/68484253/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2022-06-02,68484253,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4EFPyd,main,FALSE,FALSE,2022-06-02T19:59:10Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2022-06-02,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2022-06-02,NA
v2022-04-28,DO's April 2022 Release,lschriml,2022-04-28T18:04:07Z,"This release includes 10, 960 human diseases. This release includes the addition of diffuse large B-cell lymphoma molecular subtypes and spondylocostal dysostosis subtypes, syndrome definitions, updated definition source URLs and new symptom SubClassOf axioms.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/65613384,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/65613384/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/65613384/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2022-04-28,65613384,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4D6S5I,main,FALSE,FALSE,2022-04-28T18:07:39Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2022-04-28,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2022-04-28,NA
